Report ID,Report Version,Reporting Entity,Report Type,Report Month,Report Year,Report Submission Date,VIN,VIN Decoded,Serial Number,Make,Make - Unknown,Model,Model - Unknown,Model Year,Model Year - Unknown,Same Vehicle ID,Driver / Operator Type,Automation Feature Version,Automation Feature Version CBI,Automation System Engaged?,Engagement Status,Operating Entity,Operating Entity - Unknown,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Internal Process Review,Source - NHTSA VOQ,Source - Other - See Narrative,Source - Other Entity,Source - State or Other Agency,Incident Date,Incident Date - Unknown,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,Latitude,Latitude - Unknown,Longitude,Longitude - Unknown,Address,Zip Code,Roadway Type,Roadway-Degraded Surface,Roadway-Missing/Degraded Marking,Roadway-No Unusual Conditions,Roadway-Other-See Narrative,Roadway-Traffic Incident,Roadway-Unknown,Roadway-Wet Surface Condition,Roadway-Work Zone,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Partly Cloudy,Weather - Fog/Smoke/Haze,Weather - Rain,Weather - Severe Wind,Weather - Dust Storm,Weather - Severe Hurricane,Weather - Structure-Indoor,Weather - Unk - See Narrative,Crash With,Highest Injury Severity Alleged,CP Pre-Crash Movement,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,Any Air Bags Deployed?,Was Any Vehicle Towed?,Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - No Data,Data Availability - Unknown,Investigating Agency,Investigating Agency - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?
13781-11388,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJ3E1EA3SF,Y,,TESLA, ,Model 3, ,2025, ,9942ea25eab8881,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,21:29, ,0b237e7dc3aa33d,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,13, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11387,1,"Tesla, Inc.",5-Day,,,JUL-2025,7SAYGDEE1RA,Y,,TESLA, ,Model Y, ,2024, ,5d110a2ad800a58,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,17:40, ,9b5ede4a532ef8c,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,42, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11386,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJXCBE21KF,Y,,TESLA, ,Model X, ,2019, ,f77bf11d52c93ee,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,04:29, ,f9a3b48f77fe995,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,69, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
540-11376,1,"General Motors, LLC",5-Day,,,JUL-2025,1GYTEEKLXSU,Y,,CADILLAC, ,Escalade IQ, ,2025, ,eabec8b8033207d,Consumer,LEVEL 2, ,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,18:50, ,745d3a6947104e4,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , , ,Y, , , , ,Y, , , , , , , , ,"Other, see Narrative",Unknown,Changing Lanes, , , , , , ,Y, , , , ,Proceeding Straight,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Subject Vehicle - All Belted,74, , , , , , , , , ,Y, , ,Y, ,Y, , ,Y, , ,,Y,Yes, ,"On July [XXX], 2025, a 2025 Cadillac Escalade IQ was traveling north on [XXX] in Halfmoon, NY.  According to crash data, a frontal impact occurred that deployed the front seat belt pretensioners and deployed the airbags.  The driver was buckled at the time of the crash.  According to OnStar audio recordings, the driver claimed another vehicle abruptly changed lanes in front of them and then suddenly braked, resulting in the Escalade colliding with the rear of the other vehicle.  Super Cruise was engaged and active at the time of the incident.", 
30310-11377,1,First Transit,Monthly,6,2025,JUL-2025,3C6MRVJG5PE,Y,,RAM, ,ProMaster 3500, ,2023, ,e2f0a20174d1906,"Other, see Narrative",PERRONE ROBOTICS, ,ADAS,Unknown - see Narrative,,Y, , , , , , , , ,Y, , ,,Y,,Y, ,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION],[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION],Unknown, , , ,Y, , , , , , , , , , , , , , ,Y,"Other, see Narrative",Unknown,"Other, see Narrative", , , , , , , , , , ,Y,"Other, see Narrative",Not Applicable,Unknown,Unknown,0, , , , , , , , , , , ,Y, , , , , ,Y, , ,,Y,"Unknown, see Narrative", ,No incident to report, 
13781-11368,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJ3E1EA0SF,Y,,TESLA, ,Model 3, ,2025, ,3e896fa7dd8fb22,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,11:15, ,e22c0313be6e4af,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , , , , ,Y, , ,Y, , , , , , , , ,"Other, see Narrative",Unknown,Lane / Road Departure, , , ,Y, , , , , , , ,Lane / Road Departure,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,46, , , ,Y,Y, ,Y, , , , , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
540-11364,1,"General Motors, LLC",5-Day,,,JUL-2025,1GYKPVRLXRZ,Y,,CADILLAC, ,Lyriq, ,2024, ,b81b379b240896f,Consumer,Level 2, ,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,10:17, ,7785f950599db6a,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , , , ,Y, , , , , , , , ,Animal,Unknown,"Other, see Narrative",,,,,,,,,,,,Proceeding Straight,"Yes Subject Vehicle, No Crash Partner",Unknown,Subject Vehicle - All Belted,68, , , , , , , , , ,Y, , ,Y, ,Y, , ,Y, , ,,Y,Yes, ,"On July [XXX], 2025, a 2024 Cadillac Lyriq was traveling westbound on [XXX] in South Centre, Pennsylvania with Super Cruise engaged and active.  According to OnStar audio recordings, the driver reported hitting a deer that crossed in front of the vehicle.  Crash data indicated a frontal impact that deployed the seat belt pretensioners and airbags.  The driver was wearing their seat belt at the time of the crash.  According to telematics data, Super Cruise entered a ""Disabled/Not Ready"" state 1 second prior to crash due to a brake pedal press.", 
13781-11369,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJ3E1EB6KF,Y,,TESLA, ,Model 3, ,2019, ,177e032fbabe6a2,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,00:53, ,33c649766c09c39,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , ,Y, , , ,Y, , , , , , , , , , ,Van,Unknown,"Other, see Narrative",Y, , ,Y, , ,Y, , , , ,Proceeding Straight,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,52, , , ,Y, , ,Y, , ,Y, , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
753-11366,1,"Kia America, Inc.",5-Day,,,JUL-2025,KNDADFS52R6,Y,,KIA, ,EV9, ,2024, ,d1aab760b1df20e,Consumer,SCC + LFA, ,ADAS,Verified Engaged,, ,Y, , , , , , , , , , ,JUL-2025, ,13:00, ,f3693ea3bd83276,,Y,,Y,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION],[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION],Highway / Freeway, , , , , ,Y, , ,Y, , , , , , , , , , ,Pole / Tree,Moderate W/ Hospitalization,,,,,,,,,,,,,Lane / Road Departure,"Yes Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - All Belted,67, , , , , , , , , ,Y, , , , ,Y,Y, , , , ,,Y,"Unknown, see Narrative", ,"Customer contacted Kias Customer Care team on July [XXX], 2025 and reported she was involved in an accident while driving her 2024MY Kia EV9. Customer reported that she was driving the subject vehicle on [XXX] with the cruise control and lane assist activated. She got towards an exit w[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]ere the lines go[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION] into the middle of the highway and exit ramp down a steep hill.  She tried to correct the vehicle, but it fought her, went air borne, and hit trees and bushes knocking them down. Customer alleged sustaining multiple injuries and that she was transported to the hospital. Customer requested that Kia fix the problem with the vehicle, a replacement EV9, and compensation for her injuries. Customer reported that Highway Driving Assist (HDA), Smart Cruise Control (SCC) and Lane Following Assist (LFA) were on at the time of the incident.
Kia confirmed that HDA was not enabled in the 30 seconds prior to the crash, but SCC and LFA were enabled simultaneously during a 1 second period in the 20 seconds prior to crash.
The subject Kia EV9 is equipped with HDA, LFA, and SCC. LFA is a supplemental system that detects lane markings and/or vehicles on the road and assists the drivers steering to help keep the vehicle between lanes. SCC is a supplemental system that helps to detect a vehicle ahead, maintain the distance from the vehicle ahead, and set the speed. The functionality of these systems is contingent upon several outside factors, and it is always the responsibility of the driver to safely steer the vehicle and to maintain the vehicle in its lane.
Kia is working to inspect the vehicle, but has no further information at this time.", 
13781-11178,2,"Tesla, Inc.",Update,,,JUL-2025,5YJ3E1EA1LF,Y,,TESLA, ,Model 3, ,2020, ,88ca5b69689e4a5,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , , , , , , , , ,Y, , ,JUN-2025, ,05:35, ,6e6084f0ed26c26,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , ,Y, , , , , , , , , , ,Heavy Truck,Minor W/ Hospitalization,Proceeding Straight, , , , , ,Y, , ,Y, , ,Lane / Road Departure,"No Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,18, ,Y, , , , , ,Y, , , , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11357,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJ3E1EB5NF,Y,,TESLA, ,Model 3, ,2022, ,3ae91fa247f21e9,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,22:08, ,60cbb4700bd9086,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,45, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11356,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJ3E1EA4SF,Y,,TESLA, ,Model 3, ,2025, ,ee3a93521ccf987,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,00:14, ,1837e0fc7aba4c6,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,27, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11355,1,"Tesla, Inc.",5-Day,,,JUL-2025,7SAYGAEE2PF,Y,,TESLA, ,Model Y, ,2023, ,a302efadd07c952,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,19:40, ,29070fbe80c4724,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , ,Y, , , , , , , , ,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,33, , , , , , , , , , , ,Y,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11354,1,"Tesla, Inc.",5-Day,,,JUL-2025,7SAYGDED0RF,Y,,TESLA, ,Model Y, ,2024, ,193d466bdbe2bbe,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,20:38, ,c95045c26c83df5,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,15, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11353,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJ3E1EA6KF,Y,,TESLA, ,Model 3, ,2019, ,a2a0de68b09439b,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,22:22, ,82581b4aa2661be,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , , ,Y, , ,Y, , , , , , , , , , ,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,9, , , , , , , , , , , ,Y,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11352,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJ3E1EAXPF,Y,,TESLA, ,Model 3, ,2023, ,6e4654ca6b1cb04,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,16:53, ,17099af480eafa4,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , ,Y, , , , , ,Y, , , , , , , , , , ,Passenger Car,Unknown,Making Left Turn, ,Y, , , , , , , , , ,Proceeding Straight,"Yes Subject Vehicle, Yes Crash Partner",Unknown,Unknown,26, , , , , , ,Y, , ,Y, , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11351,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJYGDEE5MF,Y,,TESLA, ,Model Y, ,2021, ,9d3020f11fbfd27,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,21:50, ,a8ca2fc8c8b34b3,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , ,Y, , , , , , , , ,Y, , , , , , , ,Other Fixed Object,Unknown,,,,,,,,,,,,,Making Right Turn,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,23, , , ,Y, , ,Y, , ,Y, , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11350,1,"Tesla, Inc.",5-Day,,,JUL-2025,7SAYGDEE1PA,Y,,TESLA, ,Model Y, ,2023, ,0c5b27c7fe2c007,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,21:43, ,3dde738145b3bb4,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , , , ,Y, , , , , , , , ,Other Fixed Object,Unknown,,,,,,,,,,,,,Lane / Road Departure,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,67, , , ,Y, , ,Y, , ,Y, , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11349,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJXCAE24MF,Y,,TESLA, ,Model X, ,2021, ,152473804e62b86,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,05:47, ,b04b1ad23dcb5fe,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Intersection, , ,Y, , , , , ,Y, , , , , , , , , , ,Other Fixed Object,Unknown,,,,,,,,,,,,,Making Left Turn,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,24, , , ,Y, , , , , ,Y, , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11348,1,"Tesla, Inc.",5-Day,,,JUL-2025,5YJYGDEE6MF,Y,,TESLA, ,Model Y, ,2021, ,7a3366562627395,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,11:15, ,27ab552bf94f73c,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , ,Y, , , , , , , , , , ,Other Fixed Object,Unknown,,,,,,,,,,,,,Lane / Road Departure,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,39, , , ,Y, , ,Y, , ,Y, , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11347,1,"Tesla, Inc.",5-Day,,,JUL-2025,7SAYGDEE0PA,Y,,TESLA, ,Model Y, ,2023, ,8ca47601711e175,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,21:46, ,b2581e1327fc29c,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , , , ,Y, , , ,Y, , ,Y, , , , , ,Other Fixed Object,Unknown,,,,,,,,,,,,,Lane / Road Departure,"Yes Crash Partner, Unknown Subject Vehicle",Unknown,Unknown,,Y, ,Y, ,Y, ,Y, , , , , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
502-11301,1,Ford Motor Company,5-Day,,,JUL-2025,1FMUK8DHXSG,Y,,FORD, ,Explorer, ,2025, ,c551c966f1497df,Consumer,Co-Pilot360 Assist+, ,ADAS,Alleged Engaged,, ,Y, , , , , , , , , , ,JUL-2025, ,23:49, ,51e741ffe56b495,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , ,Y, , , , , , , , , , ,Animal,No Injured Reported,"Other, see Narrative",,,,,,,,,,,,Proceeding Straight,"Yes Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - All Belted,,Y, , ,Y, , ,Y, , ,Y, , ,Y, ,Y, , , , , ,,Y,Yes, ,"On July 9, 2025, Ford was notified by the driver of a Ford Explorer regarding an incident that occurred on July [XXX], 2025. While traveling northbound on Interstate [XXX], the vehicle struck a deer with Level 2 ADAS features Adaptive Cruise Control (ACC) and Lane Centering Assist (LCA) engaged. According to the report, the vehicle experienced airbag deployment and was subsequently towed from the scene. No injuries were reported as a result of the incident.
Ford has confirmed that the vehicle involved was equipped with Co-Pilot360 Assist+, which includes ACC and LCA technologies. Ford has gained access to the vehicle and has retrieved both telematic and Event Data Recorder (EDR) data for further analysis. Ford is currently investigating whether these ADAS features were active at the time of the incident.", 
502-10922,3,Ford Motor Company,Update,,,JUL-2025,1FTFW5LD4SF,Y,,FORD, ,F-150, ,2025, ,45b6fb218fc402a,Consumer,CoPilot360 Assist 2.0 with BlueCruise, ,ADAS,Verified Engaged,, ,Y, , , , , , , , , , ,MAY-2025, ,07:36, ,3fddde5a3db46b6,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , ,Y, , , , , , , , , , ,Other Fixed Object,Serious W/ Hospitalization,,,,,,,,,,,,,Proceeding Straight,"Yes Subject Vehicle, Unknown Crash Partner","Yes Subject Vehicle, Unknown Crash Partner",Subject Vehicle - All Belted,84, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y, , , , , ,,Y,Yes, ,"Monthly update on report 502-10922 (reported on May 29, 2025):
Ford is providing an update to the reported incident time, adjusting it to 07:36 to align with the police report and account for daylight savings time.
On June 25, 2025, Ford provided the agency with the Police Report and a summary of the retrieved Event Data Recorder (EDR) and telematic data related to the incident. The data indicated that the driver had 100% accelerator pedal application with no evidence of brake application prior to the event. Additionally, the telematic data revealed that the driver deactivated the cruise control feature by pressing the cruise control deactivation switch located on the steering wheel before the incident occurred.", 
13781-11342,1,"Tesla, Inc.",5-Day,,,JUL-2025,7SAYGDEF7NF,Y,,TESLA, ,Model Y, ,2022, ,ddaffd3a4ec630e,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUL-2025, ,19:44, ,7ba8ca0239e1d78,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
