Report ID,Report Version,Reporting Entity,Report Type,Report Month,Report Year,Report Submission Date,VIN,VIN Decoded,Serial Number,Make,Make - Unknown,Model,Model - Unknown,Model Year,Model Year - Unknown,Same Vehicle ID,Driver / Operator Type,Automation Feature Version,Automation Feature Version CBI,Automation System Engaged?,Engagement Status,Operating Entity,Operating Entity - Unknown,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Internal Process Review,Source - NHTSA VOQ,Source - Other - See Narrative,Source - Other Entity,Source - State or Other Agency,Incident Date,Incident Date - Unknown,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,Latitude,Latitude - Unknown,Longitude,Longitude - Unknown,Address,Zip Code,Roadway Type,Roadway-Degraded Surface,Roadway-Missing/Degraded Marking,Roadway-No Unusual Conditions,Roadway-Other-See Narrative,Roadway-Traffic Incident,Roadway-Unknown,Roadway-Wet Surface Condition,Roadway-Work Zone,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Partly Cloudy,Weather - Fog/Smoke/Haze,Weather - Rain,Weather - Severe Wind,Weather - Dust Storm,Weather - Severe Hurricane,Weather - Structure-Indoor,Weather - Unk - See Narrative,Crash With,Highest Injury Severity Alleged,CP Pre-Crash Movement,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,Any Air Bags Deployed?,Was Any Vehicle Towed?,Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - No Data,Data Availability - Unknown,Investigating Agency,Investigating Agency - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?
30270-11413,1,Waymo LLC,5-Day,,,Aug-25,SADHW2S11R1,Y,,JAGUAR, ,I-PACE, ,2024, ,c42ee51ae3db3a1,None,"5th Generation ADS, Version 10", ,ADS,Verified Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jul-25, ,9:02, ,c56a405e1e55dd9,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , , , , , , ,Y, , ,Y, , , , , , , , ,Heavy Truck,Property Damage. No Injured Reported,Proceeding Straight, , , , , ,Y, , , , , ,Parked,"No Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - No Passenger In Vehicle,0, ,Y, , , , , , , , , , , , ,Y, ,Y, , , ,N/A, ,Yes, ,"On July [XXX], 2025 at 9:02 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a box truck on [XXX] near [XXX]. 
The Waymo was parked in-lane facing east on [XXX] with hazard lights activated to yield to construction blocking the intersection at [XXX]. While the Waymo AV was parked, a box truck traveling eastbound on [XXX] approached the Waymo AV from behind, and the front driver side of the box truck made contact with the rear passenger side of the stationary Waymo AV, as well as the passenger side of a pickup truck parked at the curb to the right of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", 
30270-11417,1,Waymo LLC,5-Day,,,Aug-25,SADHW2S18R1,Y,,JAGUAR, ,I-PACE, ,2024, ,4fae7ee0ca48ec4,None,"5th Generation ADS, Version 10", ,ADS,Verified Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jul-25, ,1:35, ,9616ae79138526d,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , ,Y, , , , , ,Y, , , , , , , , , , ,Passenger Car,Property Damage. No Injured Reported,Traveling Wrong Way, , ,Y, , , , , , , , ,Proceeding Straight,"No Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - All Belted,12, , , ,Y, , , , , , , , , , ,Y, ,Y, , , ,Phoenix Police Department, ,Yes, ,"On July [XXX], 2025 at 1:35 AM MT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Phoenix, Arizona was in a collision involving a passenger car on [XXX] near the [XXX] entrance.
The Waymo AV was traveling northeastbound on [XXX] in the right lane. A passenger car was traveling southwestbound on the wrong side of median-divided [XXX], directly in the Waymo AV's lane of travel.  The Waymo AV braked and initially maneuvered left to avoid the oncoming passenger car. However, the passenger car continued to proceed, maneuvering towards the Waymo AV. The Waymo AV then continued to brake and maneuvered back to the right, to again attempt to avoid the passenger car, but the passenger car once more maneuvered towards the Waymo AV. As the Waymo AV continued to brake and the passenger car continued off the southeast side of [XXX], the front passenger side of the passenger car made contact with the front passenger side of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", 
30270-11420,1,Waymo LLC,5-Day,,,Aug-25,SADHW2S16R1,Y,,JAGUAR, ,I-PACE, ,2024, ,a97e90018f89699,None,"5th Generation ADS, Version 10", ,ADS,Verified Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jul-25, ,14:54, ,5ae11ed429c3054,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , ,Y, , , , , , , , ,Y, , , , , , , ,Bus,Property Damage. No Injured Reported,Proceeding Straight, , , , , , , ,Y, , , ,Stopped,"No Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - All Belted,0, , ,Y, , , , , , , , , , , ,Y, ,Y, , , ,San Francisco Police Department, ,Yes, ,"On July [XXX], 2025 at 2:54 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a bus on [XXX] near [XXX]. 
The Waymo AV was stopped facing east in the third from the right lane on [XXX] for a queue of traffic at the intersection at [XXX]. A bus that was stopped facing east in the fourth from the right lane on [XXX] with an open storage compartment door on the passenger side of the bus that extended into the Waymo AV's lane of travel. The bus proceeded forward as traffic ahead advanced, and the open storage compartment door made contact with the driver side mirror of the stationary Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", 
30270-11403,1,Waymo LLC,5-Day,,,Jul-25,SADHW2S19M1,Y,,JAGUAR, ,I-PACE, ,2021, ,b7b40f70f5e3f4f,In-Vehicle (Commercial / Test),"5th Generation, Version 10", ,ADS,Verified Not Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jul-25, ,13:57, ,90b259cb9879f1a,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , ,Y, , , , , ,Y, , , , , , , , , , ,SUV,Moderate W/ Hospitalization,Changing Lanes, , , , , , , , ,Y, , ,Making Left Turn,"Yes Subject Vehicle, Yes Crash Partner","Yes Subject Vehicle, Yes Crash Partner",Subject Vehicle - All Belted,25, , , , , , , , ,Y, , , , , ,Y, ,Y, , , ,Santa Clara Police Department, ,Yes, ,"On July [XXX], 2025 at 1:57 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Santa Clara, California was in a collision involving an SUV on [XXX] near [XXX].
The Waymo AV was stopped on [XXX], preparing to turn right onto northeastbound [XXX] while yielding to oncoming traffic. Once oncoming traffic had cleared, the Waymo AV began to turn right into the rightmost lane on northeastbound [XXX]. As the Waymo AV was completing the right turn, the test driver transitioned the Waymo AV to manual mode. The test driver changed lanes without a signal activated, crossing through the center travel lane and into the dedicated left turn lane where the test driver began to make an unprotected left across southwestbound [XXX]. During this unprotected left turn, an SUV was traveling in the leftmost southwestbound lane. The SUV began to maneuver towards the rightmost lane while the test driver was completing the left turn, and the front of the SUV made contact with the passenger side of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was not engaged and a test driver was operating the Waymo AV in manual mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because an individual involved was transported from the scene to a hospital for medical treatment, a vehicle involved was towed away, and airbag deployment. Waymo may supplement or correct its reporting with additional information as it may become available.", 
30270-11400,1,Waymo LLC,5-Day,,,Jul-25,SADHW2S15R1,Y,,JAGUAR, ,I-PACE, ,2024, ,5d4bcf07ec14385,None,"5th Generation ADS, Version 10", ,ADS,Verified Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jul-25, ,9:18, ,465231c70c23f76,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , ,Y, , , , , , , ,Y, , , , , , , , ,Passenger Car,Property Damage. No Injured Reported,Proceeding Straight, , , , , , , , ,Y, , ,Stopped,"No Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - No Passenger In Vehicle,0, , , , , , , ,Y, , , , , , ,Y, ,Y, , , ,N/A, ,Yes, ,"On July [XXX], 2025 at 9:18 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on [XXX] near [XXX]. 
The Waymo AV was traveling southwestbound in the left lane on [XXX] when it slowed to a stop in a queue of traffic ahead. While the Waymo AV was stopped, a passenger car approached the Waymo AV from behind and the front of the passenger car made contact with the rear of the stationary Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", 
30610-11405,1,"Zoox, Inc.",5-Day,,,Jul-25,5TDDGRFH5KS,Y,,TOYOTA, ,Highlander, ,2019, ,c2cb8d5160fcb31,In-Vehicle (Commercial / Test),286.25.07.23, ,ADS,Verified Engaged,Zoox, , , , ,Y,Y, , , , , , ,Jul-25, ,23:15, ,2e8f930bd064930,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Intersection, , ,Y, , , , , ,Y, , , , , , , , , , ,Passenger Car,Minor W/ Hospitalization,Proceeding Straight, , ,Y, , ,Y, , ,Y, , ,Making Left Turn,"Yes Subject Vehicle, Yes Crash Partner","Yes Subject Vehicle, Yes Crash Partner",Subject Vehicle - All Belted,16, ,Y,Y,Y,Y, ,Y, ,Y, , , , , ,Y, ,Y, , , ,Las Vegas Police Department, ,Yes, ,"A Zoox vehicle (Vehicle 1) operating in autonomous mode was traveling south on [XXX] and initiating a left turn from a dedicated signalized turn lane onto [XXX] in Las Vegas with a flashing yellow.  The Zoox vehicle operator disengaged just prior to the signal turning from flashing yellow to green arrow as they continued to execute the left turn. At that time, a passenger car (Vehicle 2) traveling north on [XXX] failed to stop for the red traffic signal and entered the intersection at a high speed, colliding with the passenger side of the Zoox vehicle.  The side impact caused the Zoox vehicle to roll onto its driver's side. Both vehicles sustained major damage with airbag deployments. The police and EMS arrived at the scene. The Zoox vehicle operator was transported to a medical facility by an ambulance, and Vehicle 2's driver was reported to have declined medical attention. Both vehicles were towed from the scene.", 
30270-11383,1,Waymo LLC,5-Day,,,Jul-25,SADHW2S1XR1,Y,,JAGUAR, ,I-PACE, ,2024, ,862fc71b43699a6,None,"5th Generation ADS, Version 10", ,ADS,Verified Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jul-25, ,10:07, ,0b18a507fa15dc4,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , ,Y, , , , , , , ,Y, , , , , , , , ,Passenger Car,Property Damage. No Injured Reported,Changing Lanes, , , , , , , ,Y, , , ,Proceeding Straight,"No Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - No Passenger In Vehicle,23, , , , , , ,Y, , , , , , , ,Y, ,Y, , , ,N/A, ,Yes, ,"On July [XXX], 2025 at 10:07 AM ET a Waymo Autonomous Vehicle (""Waymo AV"") operating in Atlanta, Georgia was in a collision involving a passenger car on [XXX] near [XXX]. 
The Waymo AV was traveling northbound on [XXX] in the rightmost lane. A passenger car, which was traveling behind an SUV heading northbound on [XXX] that had stopped in the second to the right lane, braked and maneuvered into the Waymo AV's lane of travel (the rightmost lane). The passenger side of the passenger car made contact with the front driver side of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both the passenger car and the Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", 
30270-11384,1,Waymo LLC,5-Day,,,Jul-25,SADHW2S18R1,Y,,JAGUAR, ,I-PACE, ,2024, ,2de23bf6a6e8bf4,None,5th Generation ADS, ,ADS,Verified Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jul-25, ,10:53, ,82084d87a4c6155,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Intersection, , ,Y, , , , , , , , ,Y, , , , , , , ,SUV,Property Damage. No Injured Reported,Passing, , , , , , , ,Y, , , ,Stopped,"No Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - All Belted,0, , , , ,Y, , , , , , , , , ,Y, ,Y, , , ,Los Angeles Police Department, ,Yes, ,"On July [XXX], 2025 at 10:53 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Los Angeles, California was in a collision involving an SUV on [XXX] at [XXX]. 
The Waymo AV was stopped facing south on [XXX] at a green light at [XXX] with its right turn signal activated, yielding to a queue of westbound traffic in the second to the right lane on [XXX] that had extended to the intersection. While the Waymo AV remained stopped, an SUV that was traveling southbound on [XXX] proceeded to pass the Waymo AV to the left to continue south on [XXX], and the passenger side of the SUV made contact with the rear driver side of the stationary Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", 
30270-11378,1,Waymo LLC,5-Day,,,Jul-25,SADHW2S18R1,Y,,JAGUAR, ,I-PACE, ,2024, ,88407506ae95fd0,None,"5th Generation ADS, Version 10", ,ADS,Verified Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jul-25, ,16:46, ,dc282220b0999f2,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , ,Y, , , , , , , ,Y, , , , , , , , ,Pickup Truck,Property Damage. No Injured Reported,Proceeding Straight, , , , , , , , ,Y, , ,Stopped,"No Subject Vehicle, No Crash Partner","Yes Subject Vehicle, Yes Crash Partner",Subject Vehicle - All Belted,0, , , , , , , ,Y, , , , , , ,Y, ,Y, , , ,N/A, ,Yes, ,"On July [XXX], 2025 at 4:46 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a pickup truck on [XXX] near [XXX]. 
The Waymo AV was traveling westbound on [XXX] when it slowed to a stop for a queue of traffic yielding to a pedestrian that was crossing [XXX] inside the marked crosswalk ahead. An SUV travelling directly behind the Waymo AV was approached by a pickup truck from behind and the front driver side of the pickup truck made contact with the rear passenger side of the passenger car causing the passenger car to be pushed to the left onto the flush median. The pickup truck continued to proceed straight, and the front of the pickup truck made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", 
30270-11373,1,Waymo LLC,5-Day,,,Jul-25,SADHW2S15R1,Y,,JAGUAR, ,I-PACE, ,2024, ,21404cf3b27ca30,None,"5th Generation ADS, Version 10", ,ADS,Verified Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jul-25, ,16:32, ,84821e0a3d13b1d,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , ,Y, , , , , ,Y, , , , , , , , , , ,Heavy Truck,Property Damage. No Injured Reported,Proceeding Straight, , , , , , , ,Y, , , ,Parked,"No Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - No Passenger In Vehicle,0, , , , ,Y, , , , , , , , , ,Y, ,Y, , , ,N/A, ,Yes, ,"On July [XXX], 2025 at 4:32 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a heavy truck on [XXX] near [XXX]. 
The Waymo AV was parked at the curb facing southeast on [XXX] for a passenger pick-up when a heavy truck traveling southeastbound in the rightmost lane on [XXX] passed the Waymo AV. As the heavy truck passed the parked Waymo AV, the passenger side of the heavy truck bed made contact with the rear driver side of the Waymo AV.  At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", 
30270-11372,1,Waymo LLC,5-Day,,,Jul-25,SADHW2S16R1,Y,,JAGUAR, ,I-PACE, ,2024, ,eb483eb47ed4590,None,"5th Generation ADS, Version 10", ,ADS,Verified Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jul-25, ,3:53, ,c80d863997ae201,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , ,Y, , , , , ,Y, , , , , , , , , , ,Passenger Car,Property Damage. No Injured Reported,Proceeding Straight, , , , , , , , ,Y, , ,Proceeding Straight,"No Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - No Passenger In Vehicle,2, , , , , , , ,Y, , , , , , ,Y, ,Y, , , ,Inglewood Police Department, ,Yes, ,"On July [XXX], 2025 at 3:53 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Inglewood, California was in a collision involving a passenger car on [XXX] at [XXX]. 
The Waymo AV was traveling southbound on [XXX] and slowing for a queue of traffic stopped for a stop sign at the intersection at [XXX]. While the Waymo AV was slowing, a passenger car traveling southbound on [XXX] approached the Waymo AV from behind and the front of the passenger car made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", 
